District,Number_of_Cases,Week_Start_Date,Month,Year,Week,Week_End_Date
Ampara,14,7/18/2016,7,2016,29,7/25/2016
Ampara,7,7/25/2016,7,2016,30,8/1/2016
Ampara,3,8/1/2016,8,2016,31,8/8/2016
Ampara,1,8/8/2016,8,2016,32,8/15/2016
Ampara,3,8/15/2016,8,2016,33,8/22/2016
Ampara,2,8/22/2016,8,2016,34,8/29/2016
Ampara,0,8/29/2016,8,2016,35,9/5/2016
Ampara,2,9/5/2016,9,2016,36,9/12/2016
Ampara,0,9/12/2016,9,2016,37,9/19/2016
Ampara,5,9/19/2016,9,2016,38,9/26/2016
Ampara,1,9/26/2016,9,2016,39,10/3/2016
Ampara,13,10/3/2016,10,2016,40,10/10/2016
Ampara,2,10/10/2016,10,2016,41,10/17/2016
Ampara,2,10/17/2016,10,2016,42,10/24/2016
Ampara,16,10/24/2016,10,2016,43,10/31/2016
Ampara,9,10/31/2016,10,2016,44,11/7/2016
Ampara,7,11/7/2016,11,2016,45,11/14/2016
Ampara,14,11/14/2016,11,2016,46,11/21/2016
Ampara,12,11/21/2016,11,2016,47,11/28/2016
Ampara,9,11/28/2016,11,2016,48,12/5/2016
Ampara,11,12/5/2016,12,2016,49,12/12/2016
Ampara,4,12/12/2016,12,2016,50,12/19/2016
Ampara,21,12/19/2016,12,2016,51,12/26/2016
Ampara,95,12/26/2016,12,2016,52,1/2/2017
Ampara,37,1/2/2017,1,2017,1,1/9/2017
Ampara,37,1/9/2017,1,2017,2,1/16/2017
Ampara,44,1/16/2017,1,2017,3,1/23/2017
Ampara,32,1/23/2017,1,2017,4,1/30/2017
Ampara,14,1/30/2017,1,2017,5,2/6/2017
Ampara,23,2/6/2017,2,2017,6,2/13/2017
Ampara,11,2/13/2017,2,2017,7,2/20/2017
Ampara,5,2/20/2017,2,2017,8,2/27/2017
Ampara,43,2/27/2017,2,2017,9,3/6/2017
Ampara,24,3/6/2017,3,2017,10,3/13/2017
Ampara,94,3/13/2017,3,2017,11,3/20/2017
Ampara,88,3/20/2017,3,2017,12,3/27/2017
Ampara,81,3/27/2017,3,2017,13,4/3/2017
Ampara,100,4/3/2017,4,2017,14,4/10/2017
Ampara,52,4/10/2017,4,2017,15,4/17/2017
Ampara,117,4/17/2017,4,2017,16,4/24/2017
Ampara,135,4/24/2017,4,2017,17,5/1/2017
Ampara,152,5/1/2017,5,2017,18,5/8/2017
Ampara,116,5/8/2017,5,2017,19,5/15/2017
Ampara,259,5/15/2017,5,2017,20,5/22/2017
Ampara,248,5/22/2017,5,2017,21,5/29/2017
Ampara,361,5/29/2017,5,2017,22,6/5/2017
Ampara,417,6/5/2017,6,2017,23,6/12/2017
Ampara,459,6/12/2017,6,2017,24,6/19/2017
Ampara,480,6/19/2017,6,2017,25,6/26/2017
Ampara,333,6/26/2017,6,2017,26,7/3/2017
Ampara,107,7/3/2017,7,2017,27,7/10/2017
Ampara,74,7/10/2017,7,2017,28,7/17/2017
Ampara,105,7/17/2017,7,2017,29,7/24/2017
Ampara,136,7/24/2017,7,2017,30,7/31/2017
Ampara,81,7/31/2017,7,2017,31,8/7/2017
Ampara,65,8/7/2017,8,2017,32,8/14/2017
Ampara,47,8/14/2017,8,2017,33,8/21/2017
Ampara,51,8/21/2017,8,2017,34,8/28/2017
Ampara,40,8/28/2017,8,2017,35,9/4/2017
Ampara,37,9/4/2017,9,2017,36,9/11/2017
Ampara,39,9/11/2017,9,2017,37,9/18/2017
Ampara,39,9/18/2017,9,2017,38,9/25/2017
Ampara,34,9/25/2017,9,2017,39,10/2/2017
Ampara,39,10/2/2017,10,2017,40,10/9/2017
Ampara,51,10/9/2017,10,2017,41,10/16/2017
Ampara,47,10/16/2017,10,2017,42,10/23/2017
Ampara,63,10/23/2017,10,2017,43,10/30/2017
Ampara,46,10/30/2017,10,2017,44,11/6/2017
Ampara,69,11/6/2017,11,2017,45,11/13/2017
Ampara,56,11/13/2017,11,2017,46,11/20/2017
Ampara,58,11/20/2017,11,2017,47,11/27/2017
Ampara,74,11/27/2017,11,2017,48,12/4/2017
Ampara,122,12/4/2017,12,2017,49,12/11/2017
Ampara,150,12/11/2017,12,2017,50,12/18/2017
Ampara,132,12/18/2017,12,2017,51,12/25/2017
Ampara,165,12/25/2017,12,2017,52,1/1/2018
Ampara,173,1/1/2018,1,2018,1,1/8/2018
Ampara,142,1/8/2018,1,2018,2,1/15/2018
Ampara,158,1/15/2018,1,2018,3,1/22/2018
Ampara,124,1/22/2018,1,2018,4,1/29/2018
Ampara,84,1/29/2018,1,2018,5,2/5/2018
Ampara,76,2/5/2018,2,2018,6,2/12/2018
Ampara,54,2/12/2018,2,2018,7,2/19/2018
Ampara,30,2/19/2018,2,2018,8,2/26/2018
Ampara,32,2/26/2018,2,2018,9,3/5/2018
Ampara,31,3/5/2018,3,2018,10,3/12/2018
Ampara,30,3/12/2018,3,2018,11,3/19/2018
Ampara,44,3/19/2018,3,2018,12,3/26/2018
Ampara,17,3/26/2018,3,2018,13,4/2/2018
Ampara,39,4/2/2018,4,2018,14,4/9/2018
Ampara,40,4/9/2018,4,2018,15,4/16/2018
Ampara,30,4/16/2018,4,2018,16,4/23/2018
Ampara,47,4/23/2018,4,2018,17,4/30/2018
Ampara,47,4/30/2018,4,2018,18,5/7/2018
Ampara,27,5/7/2018,5,2018,19,5/14/2018
Ampara,60,5/14/2018,5,2018,20,5/21/2018
Ampara,20,5/21/2018,5,2018,21,5/28/2018
Ampara,20,5/28/2018,5,2018,22,6/4/2018
Ampara,43,6/4/2018,6,2018,23,6/11/2018
Ampara,28,6/11/2018,6,2018,24,6/18/2018
Ampara,15,6/18/2018,6,2018,25,6/25/2018
Ampara,20,6/25/2018,6,2018,26,7/2/2018
Ampara,69,7/2/2018,7,2018,27,7/9/2018
Ampara,52,7/9/2018,7,2018,28,7/16/2018
Ampara,36,7/16/2018,7,2018,29,7/23/2018
Ampara,23,7/23/2018,7,2018,30,7/30/2018
Ampara,29,7/30/2018,7,2018,31,8/6/2018
Ampara,25,8/6/2018,8,2018,32,8/13/2018
Ampara,8,8/13/2018,8,2018,33,8/20/2018
Ampara,19,8/20/2018,8,2018,34,8/27/2018
Ampara,16,8/27/2018,8,2018,35,9/3/2018
Ampara,11,9/3/2018,9,2018,36,9/10/2018
Ampara,13,9/10/2018,9,2018,37,9/17/2018
Ampara,9,9/17/2018,9,2018,38,9/24/2018
Ampara,10,9/24/2018,9,2018,39,10/1/2018
Ampara,15,10/1/2018,10,2018,40,10/8/2018
Ampara,11,10/8/2018,10,2018,41,10/15/2018
Ampara,8,10/15/2018,10,2018,42,10/22/2018
Ampara,7,10/22/2018,10,2018,43,10/29/2018
Ampara,15,10/29/2018,10,2018,44,11/5/2018
Ampara,15,11/5/2018,11,2018,45,11/12/2018
Ampara,18,11/12/2018,11,2018,46,11/19/2018
Ampara,12,11/19/2018,11,2018,47,11/26/2018
Ampara,42,11/26/2018,11,2018,48,12/3/2018
Ampara,24,12/3/2018,12,2018,49,12/10/2018
Ampara,35,12/10/2018,12,2018,50,12/17/2018
Ampara,40,12/17/2018,12,2018,51,12/24/2018
Ampara,22,12/24/2018,12,2018,52,12/31/2018
Ampara,33,12/31/2018,12,2018,1,1/7/2019
Ampara,36,1/7/2019,1,2019,2,1/14/2019
Ampara,42,1/14/2019,1,2019,3,1/21/2019
Ampara,21,1/21/2019,1,2019,4,1/28/2019
Ampara,30,1/28/2019,1,2019,5,2/4/2019
Ampara,25,2/4/2019,2,2019,6,2/11/2019
Ampara,34,2/11/2019,2,2019,7,2/18/2019
Ampara,23,2/18/2019,2,2019,8,2/25/2019
Ampara,30,2/25/2019,2,2019,9,3/4/2019
Ampara,17,3/4/2019,3,2019,10,3/11/2019
Ampara,26,3/11/2019,3,2019,11,3/18/2019
Ampara,23,3/18/2019,3,2019,12,3/25/2019
Ampara,53,3/25/2019,3,2019,13,4/1/2019
Ampara,25,4/1/2019,4,2019,14,4/8/2019
Ampara,20,4/8/2019,4,2019,15,4/15/2019
Ampara,12,4/15/2019,4,2019,16,4/22/2019
Ampara,14,4/22/2019,4,2019,17,4/29/2019
Ampara,18,4/29/2019,4,2019,18,5/6/2019
Ampara,9,5/6/2019,5,2019,19,5/13/2019
Ampara,20,5/13/2019,5,2019,20,5/20/2019
Ampara,19,5/20/2019,5,2019,21,5/27/2019
Ampara,9,5/27/2019,5,2019,22,6/3/2019
Ampara,14,6/3/2019,6,2019,23,6/10/2019
Ampara,20,6/10/2019,6,2019,24,6/17/2019
Ampara,7,6/17/2019,6,2019,25,6/24/2019
Ampara,19,6/24/2019,6,2019,26,7/1/2019
Ampara,4,7/1/2019,7,2019,27,7/8/2019
Ampara,14,7/8/2019,7,2019,28,7/15/2019
Ampara,11,7/15/2019,7,2019,29,7/22/2019
Ampara,18,7/22/2019,7,2019,30,7/29/2019
Ampara,9,7/29/2019,7,2019,31,8/5/2019
Ampara,19,8/5/2019,8,2019,32,8/12/2019
Ampara,11,8/12/2019,8,2019,33,8/19/2019
Ampara,8,8/19/2019,8,2019,34,8/26/2019
Ampara,17,8/26/2019,8,2019,35,9/2/2019
Ampara,17,9/2/2019,9,2019,36,9/9/2019
Ampara,11,9/9/2019,9,2019,37,9/16/2019
Ampara,11,9/16/2019,9,2019,38,9/23/2019
Ampara,3,9/23/2019,9,2019,39,9/30/2019
Ampara,15,9/30/2019,9,2019,40,10/7/2019
Ampara,22,10/7/2019,10,2019,41,10/14/2019
Ampara,19,10/14/2019,10,2019,42,10/21/2019
Ampara,20,10/21/2019,10,2019,43,10/28/2019
Ampara,40,10/28/2019,10,2019,44,11/4/2019
Ampara,49,11/4/2019,11,2019,45,11/11/2019
Ampara,47,11/11/2019,11,2019,46,11/18/2019
Ampara,103,11/18/2019,11,2019,47,11/25/2019
Ampara,107,11/25/2019,11,2019,48,12/2/2019
Ampara,69,12/2/2019,12,2019,49,12/9/2019
Ampara,82,12/9/2019,12,2019,50,12/16/2019
Ampara,150,12/16/2019,12,2019,51,12/23/2019
Ampara,111,12/23/2019,12,2019,52,12/30/2019
Ampara,140,12/30/2019,12,2019,1,1/6/2020
Ampara,161,1/6/2020,1,2020,2,1/13/2020
Ampara,158,1/13/2020,1,2020,3,1/20/2020
Ampara,206,1/20/2020,1,2020,4,1/27/2020
Ampara,127,1/27/2020,1,2020,5,2/3/2020
Ampara,116,2/3/2020,2,2020,6,2/10/2020
Ampara,85,2/10/2020,2,2020,7,2/17/2020
Ampara,69,2/17/2020,2,2020,8,2/24/2020
Ampara,46,2/24/2020,2,2020,9,3/2/2020
Ampara,37,3/2/2020,3,2020,10,3/9/2020
Ampara,25,3/9/2020,3,2020,11,3/16/2020
Ampara,16,3/16/2020,3,2020,12,3/23/2020
Ampara,0,3/23/2020,3,2020,13,3/30/2020
Ampara,5,3/30/2020,3,2020,14,4/6/2020
Ampara,11,4/6/2020,4,2020,15,4/13/2020
Ampara,7,4/13/2020,4,2020,16,4/20/2020
Ampara,10,4/20/2020,4,2020,17,4/27/2020
Ampara,5,4/27/2020,4,2020,18,5/4/2020
Ampara,6,5/4/2020,5,2020,19,5/11/2020
Ampara,3,5/11/2020,5,2020,20,5/18/2020
Ampara,2,5/18/2020,5,2020,21,5/25/2020
Ampara,1,5/25/2020,5,2020,22,6/1/2020
Ampara,2,6/1/2020,6,2020,23,6/8/2020
Ampara,6,6/8/2020,6,2020,24,6/15/2020
Ampara,15,6/15/2020,6,2020,25,6/22/2020
Ampara,4,6/22/2020,6,2020,26,6/29/2020
Ampara,5,6/29/2020,6,2020,27,7/6/2020
Ampara,3,7/6/2020,7,2020,28,7/13/2020
Ampara,1,7/13/2020,7,2020,29,7/20/2020
Ampara,2,7/20/2020,7,2020,30,7/27/2020
Ampara,7,7/27/2020,7,2020,31,8/3/2020
Ampara,5,8/3/2020,8,2020,32,8/10/2020
Ampara,7,8/10/2020,8,2020,33,8/17/2020
Ampara,5,8/17/2020,8,2020,34,8/24/2020
Ampara,8,8/24/2020,8,2020,35,8/31/2020
Ampara,7,8/31/2020,8,2020,36,9/7/2020
Ampara,10,9/7/2020,9,2020,37,9/14/2020
Ampara,11,9/14/2020,9,2020,38,9/21/2020
Ampara,15,9/21/2020,9,2020,39,9/28/2020
Ampara,5,9/28/2020,9,2020,40,10/5/2020
Ampara,14,10/5/2020,10,2020,41,10/12/2020
Ampara,6,10/12/2020,10,2020,42,10/19/2020
Ampara,6,10/19/2020,10,2020,43,10/26/2020
Ampara,2,10/26/2020,10,2020,44,11/2/2020
Ampara,5,11/2/2020,11,2020,45,11/9/2020
Ampara,3,11/9/2020,11,2020,46,11/16/2020
Ampara,4,11/16/2020,11,2020,47,11/23/2020
Ampara,4,11/23/2020,11,2020,48,11/30/2020
Ampara,3,11/30/2020,11,2020,49,12/7/2020
Ampara,3,12/7/2020,12,2020,50,12/14/2020
Ampara,3,12/14/2020,12,2020,51,12/21/2020
Ampara,4,12/21/2020,12,2020,52,12/28/2020
Ampara,4,12/28/2020,12,2020,53,1/4/2021
Ampara,9,1/4/2021,1,2021,1,1/11/2021
Ampara,8,1/11/2021,1,2021,2,1/18/2021
Ampara,9,1/18/2021,1,2021,3,1/25/2021
Ampara,10,1/25/2021,1,2021,4,2/1/2021
Ampara,5,2/1/2021,2,2021,5,2/8/2021
Ampara,15,2/8/2021,2,2021,6,2/15/2021
Ampara,12,2/15/2021,2,2021,7,2/22/2021
Ampara,13,2/22/2021,2,2021,8,3/1/2021
Ampara,11,3/1/2021,3,2021,9,3/8/2021
Ampara,23,3/8/2021,3,2021,10,3/15/2021
Ampara,15,3/15/2021,3,2021,11,3/22/2021
Ampara,20,3/22/2021,3,2021,12,3/29/2021
Ampara,9,3/29/2021,3,2021,13,4/5/2021
Ampara,10,4/5/2021,4,2021,14,4/12/2021
Ampara,20,4/12/2021,4,2021,15,4/19/2021
Ampara,25,4/19/2021,4,2021,16,4/26/2021
Ampara,11,4/26/2021,4,2021,17,5/3/2021
Ampara,12,5/3/2021,5,2021,18,5/10/2021
Ampara,9,5/10/2021,5,2021,19,5/17/2021
Ampara,10,5/17/2021,5,2021,20,5/24/2021
Ampara,9,5/24/2021,5,2021,21,5/31/2021
Ampara,2,5/31/2021,5,2021,22,6/7/2021
Ampara,5,6/7/2021,6,2021,23,6/14/2021
Ampara,6,6/14/2021,6,2021,24,6/21/2021
Ampara,6,6/21/2021,6,2021,25,6/28/2021
Ampara,3,6/28/2021,6,2021,26,7/5/2021
Ampara,3,7/5/2021,7,2021,27,7/12/2021
Ampara,1,7/12/2021,7,2021,28,7/19/2021
Ampara,3,7/19/2021,7,2021,29,7/26/2021
Ampara,1,7/26/2021,7,2021,30,8/2/2021
Ampara,3,8/2/2021,8,2021,31,8/9/2021
Ampara,0,8/9/2021,8,2021,32,8/16/2021
Ampara,1,8/16/2021,8,2021,33,8/23/2021
Ampara,2,8/23/2021,8,2021,34,8/30/2021
Ampara,0,8/30/2021,8,2021,35,9/6/2021
Ampara,1,9/6/2021,9,2021,36,9/13/2021
Ampara,0,9/13/2021,9,2021,37,9/20/2021
Ampara,2,9/20/2021,9,2021,38,9/27/2021
Ampara,3,9/27/2021,9,2021,39,10/4/2021
Ampara,2,10/4/2021,10,2021,40,10/11/2021
Ampara,11,10/11/2021,10,2021,41,10/18/2021
Ampara,0,10/18/2021,10,2021,42,10/25/2021
Ampara,6,10/25/2021,10,2021,43,11/1/2021
Ampara,1,11/1/2021,11,2021,44,11/8/2021
Ampara,4,11/8/2021,11,2021,45,11/15/2021
Ampara,8,11/15/2021,11,2021,46,11/22/2021
Ampara,6,11/22/2021,11,2021,47,11/29/2021
Ampara,13,11/29/2021,11,2021,48,12/6/2021
Ampara,18,12/6/2021,12,2021,49,12/13/2021
Ampara,11,12/13/2021,12,2021,50,12/20/2021
Ampara,11,12/20/2021,12,2021,51,12/27/2021
Ampara,11,12/27/2021,12,2021,52,1/3/2022
Ampara,35,1/3/2022,1,2022,1,1/10/2022
Ampara,24,1/10/2022,1,2022,2,1/17/2022
Ampara,50,1/17/2022,1,2022,3,1/24/2022
Ampara,34,1/24/2022,1,2022,4,1/31/2022
Ampara,41,1/31/2022,1,2022,5,2/7/2022
Ampara,14,2/7/2022,2,2022,6,2/14/2022
Ampara,33,2/14/2022,2,2022,7,2/21/2022
Ampara,16,2/21/2022,2,2022,8,2/28/2022
Ampara,16,2/28/2022,2,2022,9,3/7/2022
Ampara,20,3/7/2022,3,2022,10,3/14/2022
Ampara,23,3/14/2022,3,2022,11,3/21/2022
Ampara,21,3/21/2022,3,2022,12,3/28/2022
Ampara,35,3/28/2022,3,2022,13,4/4/2022
Ampara,36,4/4/2022,4,2022,14,4/11/2022
Ampara,38,4/11/2022,4,2022,15,4/18/2022
Ampara,38,4/18/2022,4,2022,16,4/25/2022
Ampara,26,4/25/2022,4,2022,17,5/2/2022
Ampara,25,5/2/2022,5,2022,18,5/9/2022
Ampara,43,5/9/2022,5,2022,19,5/16/2022
Ampara,60,5/16/2022,5,2022,20,5/23/2022
Ampara,32,5/23/2022,5,2022,21,5/30/2022
Ampara,44,5/30/2022,5,2022,22,6/6/2022
Ampara,48,6/6/2022,6,2022,23,6/13/2022
Ampara,54,6/13/2022,6,2022,24,6/20/2022
Ampara,44,6/20/2022,6,2022,25,6/27/2022
Ampara,28,6/27/2022,6,2022,26,7/4/2022
Ampara,43,7/4/2022,7,2022,27,7/11/2022
Ampara,42,7/11/2022,7,2022,28,7/18/2022
Ampara,34,7/18/2022,7,2022,29,7/25/2022
Ampara,33,7/25/2022,7,2022,30,8/1/2022
Ampara,33,8/1/2022,8,2022,31,8/8/2022
Ampara,24,8/8/2022,8,2022,32,8/15/2022
Ampara,33,8/15/2022,8,2022,33,8/22/2022
Ampara,40,8/22/2022,8,2022,34,8/29/2022
Ampara,29,8/29/2022,8,2022,35,9/5/2022
Ampara,37,9/5/2022,9,2022,36,9/12/2022
Ampara,18,9/12/2022,9,2022,37,9/19/2022
Ampara,35,9/19/2022,9,2022,38,9/26/2022
Ampara,30,9/26/2022,9,2022,39,10/3/2022
Ampara,38,10/3/2022,10,2022,40,10/10/2022
Ampara,40,10/10/2022,10,2022,41,10/17/2022
Ampara,21,10/17/2022,10,2022,42,10/24/2022
Ampara,69,10/24/2022,10,2022,43,10/31/2022
Ampara,63,10/24/2022,10,2022,43,10/31/2022
Ampara,37,10/31/2022,10,2022,44,11/7/2022
Ampara,42,11/7/2022,11,2022,45,11/14/2022
Ampara,63,11/14/2022,11,2022,46,11/21/2022
Ampara,63,11/21/2022,11,2022,47,11/28/2022
Ampara,128,11/28/2022,11,2022,48,12/5/2022
Ampara,160,12/5/2022,12,2022,49,12/12/2022
Ampara,218,12/12/2022,12,2022,50,12/19/2022
Ampara,218,12/19/2022,12,2022,51,12/26/2022
Ampara,218,12/26/2022,12,2022,52,1/2/2023
Ampara,150,1/2/2023,1,2023,1,1/9/2023
Ampara,110,1/9/2023,1,2023,2,1/16/2023
Ampara,166,1/16/2023,1,2023,3,1/23/2023
Ampara,111,1/23/2023,1,2023,4,1/30/2023
Ampara,98,1/30/2023,1,2023,5,2/6/2023
Ampara,95,2/6/2023,2,2023,6,2/13/2023
Ampara,74,2/13/2023,2,2023,7,2/20/2023
Ampara,72,2/20/2023,2,2023,8,2/27/2023
Ampara,38,2/27/2023,2,2023,9,3/6/2023
Ampara,38,3/6/2023,3,2023,10,3/13/2023
Ampara,38,3/13/2023,3,2023,11,3/20/2023
Ampara,53,3/20/2023,3,2023,12,3/27/2023
Ampara,47,3/27/2023,3,2023,13,4/3/2023
Ampara,60,4/3/2023,4,2023,14,4/10/2023
Ampara,57,4/10/2023,4,2023,15,4/17/2023
Ampara,38,4/17/2023,4,2023,16,4/24/2023
Ampara,39,4/24/2023,4,2023,17,5/1/2023
Ampara,48,5/1/2023,5,2023,18,5/8/2023
Ampara,39,5/8/2023,5,2023,19,5/15/2023
Ampara,34,5/15/2023,5,2023,20,5/22/2023
Ampara,38,5/22/2023,5,2023,21,5/29/2023
Ampara,30,5/29/2023,5,2023,22,6/5/2023
Ampara,28,6/5/2023,6,2023,23,6/12/2023
Ampara,37,6/12/2023,6,2023,24,6/19/2023
Ampara,28,6/19/2023,6,2023,25,6/26/2023
Ampara,19,6/26/2023,6,2023,26,7/3/2023
Ampara,25,7/3/2023,7,2023,27,7/10/2023
Ampara,23,7/10/2023,7,2023,28,7/17/2023
Ampara,24,7/17/2023,7,2023,29,7/24/2023
Ampara,15,7/24/2023,7,2023,30,7/31/2023
Ampara,15,7/31/2023,7,2023,31,8/7/2023
Ampara,17,8/7/2023,8,2023,32,8/14/2023
Ampara,13,8/14/2023,8,2023,33,8/21/2023
Ampara,5,8/21/2023,8,2023,34,8/28/2023
Ampara,7,8/28/2023,8,2023,35,9/4/2023
Ampara,6,9/4/2023,9,2023,36,9/11/2023
Ampara,9,9/11/2023,9,2023,37,9/18/2023
Ampara,10,9/18/2023,9,2023,38,9/25/2023
Ampara,11,9/25/2023,9,2023,39,10/2/2023
Ampara,9,10/2/2023,10,2023,40,10/9/2023
Ampara,9,10/9/2023,10,2023,41,10/16/2023
Ampara,4,10/16/2023,10,2023,42,10/23/2023
Ampara,10,10/23/2023,10,2023,43,10/30/2023
Ampara,10,10/30/2023,10,2023,44,11/6/2023
Ampara,10,11/6/2023,11,2023,45,11/13/2023
Ampara,11,11/13/2023,11,2023,46,11/20/2023
Ampara,11,11/20/2023,11,2023,47,11/27/2023
Ampara,21,11/27/2023,11,2023,48,12/4/2023
Ampara,32,12/4/2023,12,2023,49,12/11/2023
Ampara,35,12/11/2023,12,2023,50,12/18/2023
Ampara,49,12/18/2023,12,2023,51,12/25/2023
Ampara,49,12/25/2023,12,2023,52,1/1/2024
Ampara,67,1/1/2024,1,2024,1,1/8/2024
Ampara,53,1/8/2024,1,2024,2,1/15/2024
Ampara,60,1/15/2024,1,2024,3,1/22/2024
Ampara,29,1/22/2024,1,2024,4,1/29/2024
Ampara,31,1/29/2024,1,2024,5,2/5/2024
Ampara,58,2/5/2024,2,2024,6,2/12/2024
Ampara,30,2/12/2024,2,2024,7,2/19/2024
Ampara,25,2/19/2024,2,2024,8,2/26/2024
Ampara,26,2/26/2024,2,2024,9,3/4/2024
Ampara,30,3/4/2024,3,2024,10,3/11/2024
Ampara,30,3/11/2024,3,2024,11,3/18/2024
Ampara,18,3/18/2024,3,2024,12,3/25/2024
Ampara,22,3/25/2024,3,2024,13,4/1/2024
Ampara,5,4/1/2024,4,2024,14,4/8/2024
Ampara,8,4/8/2024,4,2024,15,4/15/2024
Ampara,10,4/8/2024,4,2024,15,4/15/2024
Ampara,7,4/15/2024,4,2024,16,4/22/2024
Ampara,12,4/22/2024,4,2024,17,4/29/2024
Ampara,5,4/29/2024,4,2024,18,5/6/2024
Ampara,5,5/6/2024,5,2024,19,5/13/2024
Ampara,7,5/13/2024,5,2024,20,5/20/2024
Ampara,16,5/20/2024,5,2024,21,5/27/2024
Ampara,8,5/27/2024,5,2024,22,6/3/2024
Ampara,13,6/3/2024,6,2024,23,6/10/2024
Ampara,6,6/10/2024,6,2024,24,6/17/2024
Ampara,13,6/17/2024,6,2024,25,6/24/2024
Ampara,9,6/24/2024,6,2024,26,7/1/2024
Ampara,22,7/1/2024,7,2024,27,7/8/2024
Ampara,14,7/8/2024,7,2024,28,7/15/2024
Ampara,18,7/15/2024,7,2024,29,7/22/2024
Anuradhapura,0,1/1/2007,1,2007,1,1/8/2007
Anuradhapura,0,1/8/2007,1,2007,2,1/15/2007
Anuradhapura,0,1/15/2007,1,2007,3,1/22/2007
Anuradhapura,2,1/22/2007,1,2007,4,1/29/2007
Anuradhapura,2,1/29/2007,1,2007,5,2/5/2007
Anuradhapura,1,2/5/2007,2,2007,6,2/12/2007
Anuradhapura,1,2/12/2007,2,2007,7,2/19/2007
Anuradhapura,1,2/19/2007,2,2007,8,2/26/2007
Anuradhapura,0,2/26/2007,2,2007,9,3/5/2007
Anuradhapura,2,3/5/2007,3,2007,10,3/12/2007
Anuradhapura,1,3/12/2007,3,2007,11,3/19/2007
Anuradhapura,1,3/19/2007,3,2007,12,3/26/2007
Anuradhapura,0,3/26/2007,3,2007,13,4/2/2007
Anuradhapura,1,4/2/2007,4,2007,14,4/9/2007
Anuradhapura,1,4/9/2007,4,2007,15,4/16/2007
Anuradhapura,1,4/16/2007,4,2007,16,4/23/2007
Anuradhapura,1,4/23/2007,4,2007,17,4/30/2007
Anuradhapura,1,4/30/2007,4,2007,18,5/7/2007
Anuradhapura,4,5/7/2007,5,2007,19,5/14/2007
Anuradhapura,3,5/14/2007,5,2007,20,5/21/2007
Anuradhapura,0,5/21/2007,5,2007,21,5/28/2007
Anuradhapura,5,5/28/2007,5,2007,22,6/4/2007
Anuradhapura,10,6/4/2007,6,2007,23,6/11/2007
Anuradhapura,7,6/11/2007,6,2007,24,6/18/2007
Anuradhapura,6,6/18/2007,6,2007,25,6/25/2007
Anuradhapura,7,6/25/2007,6,2007,26,7/2/2007
Anuradhapura,19,7/2/2007,7,2007,27,7/9/2007
Anuradhapura,8,7/9/2007,7,2007,28,7/16/2007
Anuradhapura,7,7/16/2007,7,2007,29,7/23/2007
Anuradhapura,7,7/23/2007,7,2007,30,7/30/2007
Anuradhapura,5,7/30/2007,7,2007,31,8/6/2007
Anuradhapura,0,8/6/2007,8,2007,32,8/13/2007
Anuradhapura,0,8/13/2007,8,2007,33,8/20/2007
Anuradhapura,0,8/20/2007,8,2007,34,8/27/2007
Anuradhapura,2,8/27/2007,8,2007,35,9/3/2007
Anuradhapura,5,9/3/2007,9,2007,36,9/10/2007
Anuradhapura,5,9/10/2007,9,2007,37,9/17/2007
Anuradhapura,10,9/17/2007,9,2007,38,9/24/2007
Anuradhapura,1,9/24/2007,9,2007,39,10/1/2007
Anuradhapura,5,10/1/2007,10,2007,40,10/8/2007
Anuradhapura,3,10/8/2007,10,2007,41,10/15/2007
Anuradhapura,3,10/15/2007,10,2007,42,10/22/2007
Anuradhapura,10,10/22/2007,10,2007,43,10/29/2007
Anuradhapura,2,10/29/2007,10,2007,44,11/5/2007
Anuradhapura,7,11/5/2007,11,2007,45,11/12/2007
Anuradhapura,7,11/12/2007,11,2007,46,11/19/2007
Anuradhapura,1,11/19/2007,11,2007,47,11/26/2007
Anuradhapura,4,11/26/2007,11,2007,48,12/3/2007
Anuradhapura,6,12/3/2007,12,2007,49,12/10/2007
Anuradhapura,12,12/10/2007,12,2007,50,12/17/2007
Anuradhapura,18,12/17/2007,12,2007,51,12/24/2007
Anuradhapura,18,12/24/2007,12,2007,52,12/31/2007
Anuradhapura,14,12/31/2007,12,2007,1,1/7/2008
Anuradhapura,3,1/7/2008,1,2008,2,1/14/2008
Anuradhapura,8,1/14/2008,1,2008,3,1/21/2008
Anuradhapura,3,1/21/2008,1,2008,4,1/28/2008
Anuradhapura,5,1/28/2008,1,2008,5,2/4/2008
Anuradhapura,7,2/4/2008,2,2008,6,2/11/2008
Anuradhapura,2,2/11/2008,2,2008,7,2/18/2008
Anuradhapura,5,2/18/2008,2,2008,8,2/25/2008
Anuradhapura,7,2/25/2008,2,2008,9,3/3/2008
Anuradhapura,9,3/3/2008,3,2008,10,3/10/2008
Anuradhapura,4,3/10/2008,3,2008,11,3/17/2008
Anuradhapura,1,3/17/2008,3,2008,12,3/24/2008
Anuradhapura,3,3/24/2008,3,2008,13,3/31/2008
Anuradhapura,3,3/31/2008,3,2008,14,4/7/2008
Anuradhapura,1,4/7/2008,4,2008,15,4/14/2008
Anuradhapura,2,4/14/2008,4,2008,16,4/21/2008
Anuradhapura,5,4/21/2008,4,2008,17,4/28/2008
Anuradhapura,1,4/28/2008,4,2008,18,5/5/2008
Anuradhapura,6,5/5/2008,5,2008,19,5/12/2008
