district,week_start_date,cases,tmax,tmin,app_tmax,app_tmin,humidity,rainfall,precipitation,year,month,week_of_year,sin_week,cos_week,tmean,rainfall_feat,cases_lag_1,cases_lag_2,cases_lag_3,cases_lag_4,rainfall_lag_2,rainfall_lag_3,rainfall_lag_4,rainfall_lag_5,rainfall_lag_6,rainfall_lag_8,temp_lag_1,humidity_lag_1,temp_lag_2,humidity_lag_2,temp_lag_3,humidity_lag_3,temp_lag_4,humidity_lag_4,rolling_mean_2,rolling_mean_4,rolling_std_4,rate_of_change,percentage_change,rainfall_anomaly,temperature_anomaly,humidity_anomaly,is_sw_monsoon,is_ne_monsoon,is_inter_monsoon,monsoon_season,outbreak_label
Kilinochchi,2011-06-20,0,34.55714285714286,27.142857142857142,37.957142857142856,29.87142857142857,65.85714285714286,1.6,1.6,2011,6,25,0.120536680255323,-0.992708874098054,30.85,1.6,0.0,0.0,2.0,0.0,0.0,2.3,0.9,0.8999999999999999,0.0,44.5,30.25,68.85714285714286,30.32142857142857,70.57142857142857,29.87142857142857,72.42857142857143,30.514285714285712,71.14285714285714,0.0,0.5,1.0,0.0,,-2.222077922077922,0.6639146567718051,-4.346938775510196,1,0,0,SW,0
Kilinochchi,2011-06-27,0,34.18571428571429,27.25714285714286,38.82857142857143,30.32857142857143,66.42857142857143,4.1,4.1,2011,6,26,-3.216245299353273e-16,-1.0,30.72142857142857,4.1,0.0,0.0,0.0,2.0,0.4,0.0,2.3,0.9,0.8999999999999999,0.1,30.85,65.85714285714286,30.25,68.85714285714286,30.32142857142857,70.57142857142857,29.87142857142857,72.42857142857143,0.0,0.0,0.0,0.0,,0.2779220779220774,0.5353432282003787,-3.775510204081627,1,0,0,SW,0
Kilinochchi,2011-07-04,0,32.55714285714286,26.514285714285712,37.54285714285714,29.642857142857142,73.71428571428571,14.2,14.2,2011,7,27,-0.1205366802553228,-0.992708874098054,29.535714285714285,14.2,0.0,0.0,0.0,0.0,1.6,0.4,0.0,2.3,0.9,0.0,30.72142857142857,66.42857142857143,30.85,65.85714285714286,30.25,68.85714285714286,30.32142857142857,70.57142857142857,0.0,0.0,0.0,0.0,,9.588461538461535,-0.4363553113553102,4.668498168498161,1,0,0,SW,0
Kilinochchi,2011-07-11,0,31.87142857142857,26.77142857142857,33.871428571428574,28.642857142857142,72.28571428571429,0.7,0.7,2011,7,28,-0.2393156642875574,-0.970941817426052,29.32142857142857,0.7,0.0,0.0,0.0,0.0,4.1,1.6,0.4,0.0,2.3,0.8999999999999999,29.535714285714285,73.71428571428571,30.72142857142857,66.42857142857143,30.85,65.85714285714286,30.25,68.85714285714286,0.0,0.0,0.0,0.0,,-3.911538461538461,-0.6506410256410255,3.2399267399267444,1,0,0,SW,0
Kilinochchi,2011-07-18,0,32.82857142857143,26.75714285714286,35.714285714285715,29.0,70.71428571428571,0.9,0.9,2011,7,29,-0.3546048870425356,-0.9350162426854148,29.792857142857144,0.9,0.0,0.0,0.0,0.0,14.2,4.1,1.6,0.4,0.0,0.9,29.32142857142857,72.28571428571429,29.535714285714285,73.71428571428571,30.72142857142857,66.42857142857143,30.85,65.85714285714286,0.0,0.0,0.0,0.0,,-3.711538461538461,-0.1792124542124504,1.6684981684981608,1,0,0,SW,0
Kilinochchi,2011-07-25,1,31.82857142857143,26.457142857142856,34.642857142857146,28.585714285714285,72.57142857142857,9.4,9.4,2011,7,30,-0.464723172043768,-0.8854560256532101,29.142857142857142,9.4,0.0,0.0,0.0,0.0,0.7,14.2,4.1,1.6,0.4,2.3,29.792857142857144,70.71428571428571,29.32142857142857,72.28571428571429,29.535714285714285,73.71428571428571,30.72142857142857,66.42857142857143,0.5,0.25,0.5,1.0,inf,4.788461538461539,-0.8292124542124526,3.525641025641022,1,0,0,SW,0
Kilinochchi,2011-08-01,0,32.7,26.61428571428572,35.07142857142857,28.457142857142856,70.42857142857143,0.1,0.1,2011,8,31,-0.5680647467311556,-0.8229838658936566,29.65714285714286,0.1,1.0,0.0,0.0,0.0,0.9,0.7,14.2,4.1,1.6,0.0,29.142857142857142,72.57142857142857,29.792857142857144,70.71428571428571,29.32142857142857,72.28571428571429,29.535714285714285,73.71428571428571,0.5,0.25,0.5,-1.0,-1.0,-9.319736842105264,0.1470864661654189,-0.3909774436090316,1,0,0,SW,0
Kilinochchi,2011-08-08,3,33.028571428571425,26.542857142857144,37.7,29.514285714285712,71.14285714285714,6.300000000000001,6.300000000000001,2011,8,32,-0.663122658240795,-0.7485107481711013,29.785714285714285,6.300000000000001,0.0,1.0,0.0,0.0,9.4,0.9,0.7,14.2,4.1,0.4,29.65714285714286,70.42857142857143,29.142857142857142,72.57142857142857,29.792857142857144,70.71428571428571,29.32142857142857,72.28571428571429,1.5,1.0,1.4142135623730951,3.0,inf,-3.1197368421052616,0.2756578947368453,0.3233082706766765,1,0,0,SW,1
Kilinochchi,2011-08-15,1,31.6,26.071428571428573,36.785714285714285,29.428571428571427,75.28571428571429,12.8,12.8,2011,8,33,-0.7485107481711011,-0.6631226582407952,28.835714285714285,12.8,3.0,0.0,1.0,0.0,0.1,9.4,0.9,0.7,14.2,1.6,29.785714285714285,71.14285714285714,29.65714285714286,70.42857142857143,29.142857142857142,72.57142857142857,29.792857142857144,70.71428571428571,2.0,1.25,1.2583057392117916,-2.0,-0.6666666666666667,3.3802631578947366,-0.674342105263154,4.46616541353383,1,0,0,SW,0
Kilinochchi,2011-08-22,0,31.5,26.142857142857142,33.857142857142854,27.985714285714288,72.57142857142857,3.1,3.1,2011,8,34,-0.8229838658936564,-0.5680647467311559,28.82142857142857,3.1,1.0,3.0,0.0,1.0,6.300000000000001,0.1,9.4,0.9,0.7,4.1,28.835714285714285,75.28571428571429,29.785714285714285,71.14285714285714,29.65714285714286,70.42857142857143,29.142857142857142,72.57142857142857,0.5,1.0,1.4142135623730951,-1.0,-1.0,-6.319736842105263,-0.68862781954887,1.7518796992481072,1,0,0,SW,0
Kilinochchi,2011-08-29,1,32.51428571428571,26.5,34.471428571428575,28.442857142857143,70.85714285714286,2.9,2.9,2011,8,35,-0.8854560256532096,-0.4647231720437691,29.507142857142856,2.9,0.0,1.0,3.0,0.0,12.8,6.300000000000001,0.1,9.4,0.9,14.2,28.82142857142857,72.57142857142857,28.835714285714285,75.28571428571429,29.785714285714285,71.14285714285714,29.65714285714286,70.42857142857143,0.5,1.25,1.2583057392117916,1.0,inf,-6.519736842105262,-0.0029135338345831,0.0375939849623989,1,0,0,SW,0
Kilinochchi,2011-09-05,0,32.114285714285714,26.7,35.22857142857143,29.042857142857144,71.85714285714286,3.7,3.7,2011,9,36,-0.9350162426854148,-0.3546048870425359,29.40714285714286,3.7,1.0,0.0,1.0,3.0,3.1,12.8,6.300000000000001,0.1,9.4,0.7,29.507142857142856,70.85714285714286,28.82142857142857,72.57142857142857,28.835714285714285,75.28571428571429,29.785714285714285,71.14285714285714,0.5,0.5,0.5773502691896255,-1.0,-1.0,-7.366666666666666,-0.0005952380952329,0.4365079365079367,1,0,0,SW,0
Kilinochchi,2011-09-12,0,32.25714285714286,26.557142857142857,35.41428571428572,28.957142857142856,71.71428571428571,3.6,3.6,2011,9,37,-0.970941817426052,-0.2393156642875577,29.40714285714286,3.6,0.0,1.0,0.0,1.0,2.9,3.1,12.8,6.300000000000001,0.1,0.9,29.40714285714286,71.85714285714286,29.507142857142856,70.85714285714286,28.82142857142857,72.57142857142857,28.835714285714285,75.28571428571429,0.0,0.25,0.4999999999999998,0.0,,-7.466666666666667,-0.0005952380952329,0.2936507936507837,1,0,0,SW,0
Kilinochchi,2011-09-19,0,32.98571428571429,26.62857142857143,35.67142857142857,28.842857142857145,68.57142857142857,0.2,0.2,2011,9,38,-0.992708874098054,-0.1205366802553235,29.807142857142857,0.2,0.0,0.0,1.0,0.0,3.7,2.9,3.1,12.8,6.300000000000001,9.4,29.40714285714286,71.71428571428571,29.40714285714286,71.85714285714286,29.507142857142856,70.85714285714286,28.82142857142857,72.57142857142857,0.0,0.25,0.4999999999999998,0.0,,-10.866666666666667,0.3994047619047656,-2.849206349206355,1,0,0,SW,0
Kilinochchi,2011-09-26,1,33.91428571428571,26.414285714285715,38.17142857142857,29.914285714285715,68.0,2.9000000000000004,2.9000000000000004,2011,9,39,-1.0,-1.8369701987210294e-16,30.16428571428571,2.9000000000000004,0.0,0.0,0.0,1.0,3.6,3.7,2.9,3.1,12.8,0.1,29.807142857142857,68.57142857142857,29.40714285714286,71.71428571428571,29.40714285714286,71.85714285714286,29.507142857142856,70.85714285714286,0.5,0.25,0.5,1.0,inf,-8.166666666666666,0.7565476190476197,-3.4206349206349245,1,0,0,SW,0
Kilinochchi,2011-10-03,0,33.24285714285714,26.314285714285717,37.72857142857144,29.842857142857145,69.14285714285714,3.8,3.8,2011,10,40,-0.992708874098054,0.1205366802553232,29.778571428571425,3.8,1.0,0.0,0.0,0.0,0.2,3.6,3.7,2.9,3.1,6.300000000000001,30.16428571428571,68.0,29.807142857142857,68.57142857142857,29.40714285714286,71.71428571428571,29.40714285714286,71.85714285714286,0.5,0.25,0.5,-1.0,-1.0,-47.66315789473684,1.9940789473684184,-10.919172932330824,0,0,1,Inter,0
Kilinochchi,2011-10-10,1,30.785714285714285,25.385714285714283,36.85714285714285,29.82857142857143,80.57142857142857,41.0,41.0,2011,10,41,-0.970941817426052,0.2393156642875573,28.08571428571428,41.0,0.0,1.0,0.0,0.0,2.9000000000000004,0.2,3.6,3.7,2.9,12.8,29.778571428571425,69.14285714285714,30.16428571428571,68.0,29.807142857142857,68.57142857142857,29.40714285714286,71.71428571428571,0.5,0.5,0.5773502691896257,1.0,inf,-10.463157894736838,0.3012218045112753,0.5093984962406068,0,0,1,Inter,0
Kilinochchi,2011-10-17,1,30.32857142857143,25.24285714285714,35.82857142857143,29.4,81.85714285714286,37.1,37.1,2011,10,42,-0.9350162426854148,0.3546048870425355,27.785714285714285,37.1,1.0,0.0,1.0,0.0,3.8,2.9000000000000004,0.2,3.6,3.7,3.1,28.08571428571428,80.57142857142857,29.778571428571425,69.14285714285714,30.16428571428571,68.0,29.807142857142857,68.57142857142857,1.0,0.75,0.5,0.0,0.0,-14.363157894736844,0.0012218045112781,1.7951127819548989,0,0,1,Inter,0
Kilinochchi,2011-10-24,1,27.97142857142857,24.357142857142858,32.75714285714286,28.27142857142857,89.14285714285714,152.4,152.4,2011,10,43,-0.8854560256532101,0.464723172043768,26.164285714285715,152.4,1.0,1.0,0.0,1.0,41.0,3.8,2.9000000000000004,0.2,3.6,2.9,27.785714285714285,81.85714285714286,28.08571428571428,80.57142857142857,29.778571428571425,69.14285714285714,30.16428571428571,68.0,1.0,0.75,0.5,0.0,0.0,100.93684210526315,-1.620206766917292,9.080827067669176,0,0,1,Inter,0
Kilinochchi,2011-10-31,0,28.228571428571428,24.2,34.285714285714285,28.17142857142857,89.0,77.7,77.7,2011,10,44,-0.822983865893657,0.5680647467311548,26.214285714285715,77.7,1.0,1.0,1.0,0.0,37.1,41.0,3.8,2.9000000000000004,0.2,3.7,26.164285714285715,89.14285714285714,27.785714285714285,81.85714285714286,28.08571428571428,80.57142857142857,29.778571428571425,69.14285714285714,0.5,0.75,0.5,-1.0,-1.0,26.236842105263165,-1.5702067669172912,8.937969924812037,0,0,1,Inter,0
Kilinochchi,2011-11-07,1,28.485714285714288,23.5,32.65714285714286,27.185714285714287,80.28571428571429,9.5,9.5,2011,11,45,-0.7485107481711011,0.6631226582407952,25.992857142857144,9.5,0.0,1.0,1.0,1.0,152.4,37.1,41.0,3.8,2.9000000000000004,3.6,26.214285714285715,89.0,26.164285714285715,89.14285714285714,27.785714285714285,81.85714285714286,28.08571428571428,80.57142857142857,0.5,0.75,0.5,1.0,inf,-65.52191780821919,-0.2545988258316995,-4.786692759295505,0,0,1,Inter,0
Kilinochchi,2011-11-14,0,27.814285714285717,24.25714285714286,32.2,27.814285714285717,87.14285714285714,52.5,52.5,2011,11,46,-0.6631226582407955,0.7485107481711007,26.035714285714285,52.5,1.0,0.0,1.0,1.0,77.7,152.4,37.1,41.0,3.8,0.2,25.992857142857144,80.28571428571429,26.214285714285715,89.0,26.164285714285715,89.14285714285714,27.785714285714285,81.85714285714286,0.5,0.5,0.5773502691896257,-1.0,-1.0,-22.521917808219182,-0.2117416829745586,2.070450097847342,0,0,1,Inter,0
Kilinochchi,2011-11-21,0,27.3,24.27142857142857,30.75714285714286,26.9,88.85714285714286,136.6,136.6,2011,11,47,-0.5680647467311559,0.8229838658936564,25.785714285714285,136.6,0.0,1.0,0.0,1.0,9.5,77.7,152.4,37.1,41.0,2.9000000000000004,26.035714285714285,87.14285714285714,25.992857142857144,80.28571428571429,26.214285714285715,89.0,26.164285714285715,89.14285714285714,0.0,0.25,0.5,0.0,,61.57808219178081,-0.4617416829745586,3.784735812133064,0,0,1,Inter,0
Kilinochchi,2011-11-28,0,28.285714285714285,23.38571428571429,33.542857142857144,27.457142857142856,86.28571428571429,14.9,14.9,2011,11,48,-0.4647231720437684,0.88545602565321,25.83571428571429,14.9,0.0,0.0,1.0,0.0,52.5,9.5,77.7,152.4,37.1,3.8,25.785714285714285,88.85714285714286,26.035714285714285,87.14285714285714,25.992857142857144,80.28571428571429,26.214285714285715,89.0,0.0,0.25,0.5,0.0,,-60.12191780821919,-0.4117416829745544,1.213307240704495,0,0,1,Inter,0
Kilinochchi,2011-12-05,0,28.014285714285712,24.17142857142857,31.928571428571427,26.97142857142857,81.14285714285714,17.7,17.7,2011,12,49,-0.3546048870425359,0.9350162426854148,26.09285714285714,17.7,0.0,0.0,0.0,1.0,136.6,52.5,9.5,77.7,152.4,41.0,25.83571428571429,86.28571428571429,25.785714285714285,88.85714285714286,26.035714285714285,87.14285714285714,25.992857142857144,80.28571428571429,0.0,0.0,0.0,0.0,,-27.62933333333333,0.4251428571428555,-1.2438095238095317,0,1,0,NE,0
Kilinochchi,2011-12-12,1,27.2,24.17142857142857,30.11428571428572,26.285714285714285,85.14285714285714,48.8,48.8,2011,12,50,-0.2393156642875578,0.970941817426052,25.685714285714283,48.8,0.0,0.0,0.0,0.0,14.9,136.6,52.5,9.5,77.7,37.1,26.09285714285714,81.14285714285714,25.83571428571429,86.28571428571429,25.785714285714285,88.85714285714286,26.035714285714285,87.14285714285714,0.5,0.25,0.5,1.0,inf,3.4706666666666663,0.0179999999999971,2.7561904761904685,0,1,0,NE,0
Kilinochchi,2011-12-19,0,26.47142857142857,24.185714285714287,27.814285714285717,25.25714285714286,80.0,34.0,34.0,2011,12,51,-0.1205366802553236,0.992708874098054,25.32857142857143,34.0,1.0,0.0,0.0,0.0,17.7,14.9,136.6,52.5,9.5,152.4,25.685714285714283,85.14285714285714,26.09285714285714,81.14285714285714,25.83571428571429,86.28571428571429,25.785714285714285,88.85714285714286,0.5,0.25,0.5,-1.0,-1.0,-11.32933333333333,-0.3391428571428569,-2.3866666666666703,0,1,0,NE,0
Kilinochchi,2011-12-26,6,27.27142857142857,22.5,29.75714285714286,24.5,81.0,9.4,9.4,2011,12,52,6.432490598706546e-16,1.0,24.88571428571429,9.4,0.0,1.0,0.0,0.0,48.8,17.7,14.9,136.6,52.5,77.7,25.32857142857143,80.0,25.685714285714283,85.14285714285714,26.09285714285714,81.14285714285714,25.83571428571429,86.28571428571429,3.0,1.75,2.8722813232690148,6.0,inf,-35.92933333333333,-0.782,-1.3866666666666705,0,1,0,NE,1
Kilinochchi,2012-01-02,6,27.65714285714285,23.9,31.65714285714285,27.385714285714283,86.71428571428571,14.1,14.1,2012,1,1,0.120536680255323,0.992708874098054,25.77857142857143,14.1,6.0,0.0,1.0,0.0,34.0,48.8,17.7,14.9,136.6,9.5,24.88571428571429,81.0,25.32857142857143,80.0,25.685714285714283,85.14285714285714,26.09285714285714,81.14285714285714,6.0,3.25,3.2015621187164247,0.0,0.0,-13.013749999999998,0.3727678571428576,9.144642857142856,0,1,0,NE,1
Kilinochchi,2012-01-09,2,27.32857142857143,23.542857142857144,29.942857142857143,25.32857142857143,77.14285714285714,1.5,1.5,2012,1,2,0.2393156642875577,0.970941817426052,25.435714285714287,1.5,6.0,6.0,0.0,1.0,9.4,34.0,48.8,17.7,14.9,52.5,25.77857142857143,86.71428571428571,24.88571428571429,81.0,25.32857142857143,80.0,25.685714285714283,85.14285714285714,4.0,3.5,3.0000000000000004,-4.0,-0.6666666666666667,-25.61375,0.029910714285716,-0.4267857142857139,0,1,0,NE,0
Kilinochchi,2012-01-16,0,27.057142857142857,20.928571428571427,29.61428571428572,22.514285714285712,72.14285714285714,0.0,0.0,2012,1,3,0.3546048870425356,0.9350162426854148,23.99285714285714,0.0,2.0,6.0,6.0,0.0,14.1,9.4,34.0,48.8,17.7,136.6,25.435714285714287,77.14285714285714,25.77857142857143,86.71428571428571,24.88571428571429,81.0,25.32857142857143,80.0,1.0,3.5,3.0000000000000004,-2.0,-1.0,-27.11375,-1.4129464285714306,-5.426785714285714,0,1,0,NE,0
Kilinochchi,2012-01-23,0,27.457142857142856,23.014285714285712,28.97142857142857,24.342857142857145,69.0,2.0,2.0,2012,1,4,0.4647231720437685,0.8854560256532099,25.235714285714284,2.0,0.0,2.0,6.0,6.0,1.5,14.1,9.4,34.0,48.8,14.9,23.99285714285714,72.14285714285714,25.435714285714287,77.14285714285714,25.77857142857143,86.71428571428571,24.88571428571429,81.0,0.0,2.0,2.8284271247461903,0.0,,-25.11375,-0.1700892857142868,-8.569642857142853,0,1,0,NE,0
Kilinochchi,2012-01-30,0,27.585714285714285,23.87142857142857,29.02857142857143,24.9,72.14285714285714,2.8,2.8,2012,1,5,0.5680647467311558,0.8229838658936564,25.728571428571428,2.8,0.0,0.0,2.0,6.0,0.0,1.5,14.1,9.4,34.0,17.7,25.235714285714284,69.0,23.99285714285714,72.14285714285714,25.435714285714287,77.14285714285714,25.77857142857143,86.71428571428571,0.0,0.5,1.0000000000000009,0.0,,-24.31375,0.3227678571428569,-5.426785714285714,0,1,0,NE,0
Kilinochchi,2012-02-06,1,28.27142857142857,24.37142857142857,31.77142857142857,27.357142857142858,81.57142857142857,9.4,9.4,2012,2,6,0.6631226582407952,0.7485107481711011,26.32142857142857,9.4,0.0,0.0,0.0,2.0,2.0,0.0,1.5,14.1,9.4,48.8,25.728571428571428,72.14285714285714,25.235714285714284,69.0,23.99285714285714,72.14285714285714,25.435714285714287,77.14285714285714,0.5,0.25,0.5,1.0,inf,2.245205479452056,-0.0004892367906101,5.410958904109592,0,1,0,NE,0
Kilinochchi,2012-02-13,0,28.928571428571427,24.185714285714287,31.985714285714288,27.042857142857144,73.71428571428571,0.0,0.0,2012,2,7,0.7485107481711011,0.6631226582407953,26.557142857142857,0.0,1.0,0.0,0.0,0.0,2.8,2.0,0.0,1.5,14.1,34.0,26.32142857142857,81.57142857142857,25.728571428571428,72.14285714285714,25.235714285714284,69.0,23.99285714285714,72.14285714285714,0.5,0.25,0.5,-1.0,-1.0,-7.154794520547944,0.2352250489236773,-2.4461839530332696,0,1,0,NE,0
Kilinochchi,2012-02-20,0,29.17142857142857,23.214285714285715,31.87142857142857,25.77142857142857,72.71428571428571,0.0,0.0,2012,2,8,0.8229838658936564,0.5680647467311559,26.192857142857143,0.0,0.0,1.0,0.0,0.0,9.4,2.8,2.0,0.0,1.5,9.4,26.557142857142857,73.71428571428571,26.32142857142857,81.57142857142857,25.728571428571428,72.14285714285714,25.235714285714284,69.0,0.0,0.25,0.5,0.0,,-7.154794520547944,-0.1290606653620365,-3.4461839530332696,0,1,0,NE,0
Kilinochchi,2012-02-27,1,31.75714285714286,24.61428571428572,37.02857142857143,28.357142857142858,75.28571428571429,0.7,0.7,2012,2,9,0.8854560256532099,0.4647231720437686,28.18571428571429,0.7,0.0,0.0,1.0,0.0,0.0,9.4,2.8,2.0,0.0,14.1,26.192857142857143,72.71428571428571,26.557142857142857,73.71428571428571,26.32142857142857,81.57142857142857,25.728571428571428,72.14285714285714,0.5,0.5,0.5773502691896257,1.0,inf,-6.454794520547944,1.8637964774951108,-0.874755381604686,0,1,0,NE,0
Kilinochchi,2012-03-05,0,32.3,24.12857142857143,36.7,27.842857142857145,73.14285714285714,2.3,2.3,2012,3,10,0.9350162426854148,0.3546048870425355,28.214285714285715,2.3,1.0,0.0,0.0,1.0,0.0,0.0,9.4,2.8,2.0,1.5,28.18571428571429,75.28571428571429,26.192857142857143,72.71428571428571,26.557142857142857,73.71428571428571,26.32142857142857,81.57142857142857,0.5,0.25,0.5,-1.0,-1.0,-5.789873417721519,0.1477396021699846,-2.3399638336347266,0,0,1,Inter,0
Kilinochchi,2012-03-12,2,30.685714285714287,24.585714285714285,35.51428571428571,28.814285714285717,79.0,6.5,6.5,2012,3,11,0.970941817426052,0.239315664287558,27.63571428571429,6.5,0.0,1.0,0.0,0.0,0.7,0.0,0.0,9.4,2.8,0.0,28.214285714285715,73.14285714285714,28.18571428571429,75.28571428571429,26.192857142857143,72.71428571428571,26.557142857142857,73.71428571428571,1.0,0.75,0.957427107756338,2.0,inf,-1.5898734177215186,-0.4308318264014446,3.5171790235081346,0,0,1,Inter,0
Kilinochchi,2012-03-19,0,32.91428571428572,24.428571428571427,37.6,28.057142857142857,69.71428571428571,0.0,0.0,2012,3,12,0.992708874098054,0.120536680255323,28.67142857142857,0.0,2.0,0.0,1.0,0.0,2.3,0.7,0.0,0.0,9.4,2.0,27.63571428571429,79.0,28.214285714285715,73.14285714285714,28.18571428571429,75.28571428571429,26.192857142857143,72.71428571428571,1.0,0.75,0.957427107756338,-2.0,-1.0,-8.089873417721519,0.6048824593128401,-5.768535262206157,0,0,1,Inter,0
Kilinochchi,2012-03-26,0,32.72857142857143,25.2,37.18571428571429,29.385714285714283,71.28571428571429,1.0,1.0,2012,3,13,1.0,-1.6081226496766366e-16,28.964285714285715,1.0,0.0,2.0,0.0,1.0,6.5,2.3,0.7,0.0,0.0,2.8,28.67142857142857,69.71428571428571,27.63571428571429,79.0,28.214285714285715,73.14285714285714,28.18571428571429,75.28571428571429,0.0,0.5,1.0,0.0,,-7.089873417721519,0.8977396021699846,-4.197106690777574,0,0,1,Inter,0
Kilinochchi,2012-04-02,0,32.92857142857143,25.585714285714285,38.51428571428572,30.057142857142857,71.14285714285714,2.7,2.7,2012,4,14,0.992708874098054,-0.1205366802553228,29.25714285714286,2.7,0.0,0.0,2.0,0.0,0.0,6.5,2.3,0.7,0.0,9.4,28.964285714285715,71.28571428571429,28.67142857142857,69.71428571428571,27.63571428571429,79.0,28.214285714285715,73.14285714285714,0.0,0.5,1.0,0.0,,-10.037179487179486,-0.4114468864468854,-3.650183150183153,0,0,1,Inter,0
Kilinochchi,2012-04-09,1,32.74285714285714,25.814285714285717,37.9,30.557142857142857,71.57142857142857,4.800000000000001,4.800000000000001,2012,4,15,0.970941817426052,-0.2393156642875575,29.278571428571425,4.800000000000001,0.0,0.0,0.0,2.0,1.0,0.0,6.5,2.3,0.7,0.0,29.25714285714286,71.14285714285714,28.964285714285715,71.28571428571429,28.67142857142857,69.71428571428571,27.63571428571429,79.0,0.5,0.25,0.5,1.0,inf,-7.9371794871794865,-0.3900183150183203,-3.2216117216117226,0,0,1,Inter,0
Kilinochchi,2012-04-16,1,33.542857142857144,26.457142857142856,39.142857142857146,30.6,70.0,4.9,4.9,2012,4,16,0.9350162426854148,-0.3546048870425354,30.0,4.9,1.0,0.0,0.0,0.0,2.7,1.0,0.0,6.5,2.3,0.0,29.278571428571425,71.57142857142857,29.25714285714286,71.14285714285714,28.964285714285715,71.28571428571429,28.67142857142857,69.71428571428571,1.0,0.5,0.5773502691896257,0.0,0.0,-7.837179487179487,0.3314102564102548,-4.793040293040292,0,0,1,Inter,0
Kilinochchi,2012-04-23,0,31.442857142857147,26.085714285714285,36.68571428571429,30.1,78.85714285714286,24.2,24.2,2012,4,17,0.8854560256532099,-0.4647231720437685,28.76428571428572,24.2,1.0,1.0,0.0,0.0,4.800000000000001,2.7,1.0,0.0,6.5,0.7,30.0,70.0,29.278571428571425,71.57142857142857,29.25714285714286,71.14285714285714,28.964285714285715,71.28571428571429,0.5,0.5,0.5773502691896257,-1.0,-1.0,11.462820512820512,-0.9043040293040292,4.064102564102569,0,0,1,Inter,0
